Player,Injury,Start Date,Return Date,Days Missed
 Damian Lillard,placed on IL with sore right calf,2023-11-09,2023-11-13,4
 Damian Lillard,placed on IL with left adductor injury,2024-04-12,2024-04-14,2
 Damian Lillard,placed on IL with strained right calf,2024-12-19,2024-12-23,4
 Damian Lillard,placed on IL with illness,2024-12-23,2024-12-28,5
 Damian Lillard,placed on IL with right Achilles tendinitis,2024-04-28,2024-05-02,4
 Daniel Gafford,placed on IL with bruised right hip,2023-12-11,2023-12-13,2
 Daniel Gafford,placed on IL with concussion protocol,2024-01-17,2024-01-21,4
 Daniel Gafford,placed on IL with sore right elbow,2024-04-13,2024-04-21,8
 Daniel Gafford,placed on IL with ankle injury,2023-10-30,2023-11-03,4
 Daniel Gafford,ankle injury,2025-02-02,2025-02-03,1
 Daniel Gafford,placed on IL with sprained left ankle,2025-01-07,2025-01-09,2
 Daniel Gafford,placed on IL with illness,2024-11-27,2024-11-29,2
 Daniel Theis,placed on IL with illness,2023-12-08,2023-12-12,4
 Daniel Theis,placed on IL with sprained left thumb,2024-04-07,2024-04-09,2
 Daniel Theis,neck spasms,2024-12-05,2024-12-12,7
 Danilo Gallinari,placed on IL with lower back spasms,2023-12-29,2024-01-03,5
 Dante Exum,placed on IL with bruised right heel,2024-01-03,2024-01-24,21
 Dante Exum,placed on IL with bruised left lower leg,2023-12-21,2023-12-23,2
 Dante Exum,sprained right foot,2024-04-13,2024-04-21,8
 Dante Exum,placed on IL  surgery on right wrist,2024-10-23,2025-01-31,100
 Dante Exum,placed on IL with sore right knee,2024-01-27,2024-02-28,32
 Danuel House Jr.,lumbar spine injury,2024-01-16,2024-01-18,2
 Danuel House Jr.,placed on IL with illness,2023-04-22,2023-04-30,8
 Danuel House Jr.,placed on IL with bruised left quadriceps,2023-11-25,2023-12-05,10
 Dario Saric,placed on IL with sprained left ankle,2024-12-07,2024-12-22,15
 Dario Saric,placed on IL with sore right knee,2024-03-29,2024-04-11,13
 Dario Saric,placed on IL with illness,2024-02-01,2024-02-04,3
 Dariq Whitehead,placed on IL with concussion protocol,2025-01-09,2025-01-12,3
 Dariq Whitehead,placed on IL with right foot injury,2023-12-02,2023-12-06,4
 Dariq Whitehead,right foot injury,2023-10-25,2023-11-03,9
 Darius Garland,placed on IL with strained neck,2023-11-14,2023-11-17,3
 Darius Garland,sore left groin,2024-11-20,2024-11-23,3
 Darius Garland,placed on IL with bruised lower back,2024-04-14,2024-04-19,5
 Darius Garland,placed on IL with fractured jaw,2023-12-15,2024-01-30,46
 Darius Garland,placed on IL with strained left hamstring,2023-10-27,2023-11-03,7
 Davion Mitchell,placed on IL with illness,2023-12-02,2023-12-03,1
 Davion Mitchell,placed on IL with strained right shoulder,2024-12-19,2024-12-22,3
 Davion Mitchell,placed on IL with foot injury,2025-02-02,2025-02-03,1
 Davion Mitchell,placed on IL with illness,2024-12-29,2024-12-31,2
 Davis Bertans,placed on IL with illness,2024-01-08,2024-01-11,3
 Davis Bertans,hyperextended left knee,2024-02-23,2024-02-27,4
 Davis Bertans,placed on IL with sore right knee,2024-02-06,2024-02-09,3
 Day'Ron Sharpe,placed on IL with hyperextended left knee,2024-01-25,2024-02-12,18
 Day'Ron Sharpe,placed on IL with bruised wrist,2024-03-05,2024-03-09,4
 Day'Ron Sharpe,placed on IL with strained left hamstring,2024-10-22,2024-12-02,41
 Day'Ron Sharpe,illness,2025-01-08,2025-01-09,1
 De'Aaron Fox,placed on IL with sprained right ankle,2023-10-30,2023-11-13,14
 De'Aaron Fox,placed on IL with right shoulder injury,2023-12-16,2023-12-18,2
 De'Aaron Fox,placed on IL with bruised left knee,2024-02-28,2024-03-04,5
 De'Andre Hunter,placed on IL with sore left foot,2025-01-15,2025-01-17,2
 De'Andre Hunter,placed on IL with right knee injury,2024-02-02,2024-02-03,1
 De'Andre Hunter,placed on IL with sore right knee,2023-12-22,2024-01-30,39
 De'Andre Hunter,right knee injury,2024-11-16,2024-11-18,2
 De'Andre Hunter,placed on IL with illness,2025-01-25,2025-01-27,2
 De'Andre Hunter,placed on IL with sore right quadriceps tendon / various injuries,2023-12-11,2023-12-16,5
 De'Andre Hunter,right knee injury,2024-02-10,2024-02-12,2
 De'Andre Hunter,placed on IL with right knee inflammation,2024-10-27,2024-11-09,13
 De'Anthony Melton,placed on IL with lumbar spine injury,2024-01-14,2024-02-23,40
 De'Anthony Melton,placed on IL with back injury,2024-04-20,2024-04-25,5
 De'Anthony Melton,placed on IL with sore back,2024-01-01,2024-01-10,9
 De'Anthony Melton,bruised left thigh,2023-12-22,2023-12-24,2
 De'Anthony Melton,placed on IL with strained lower back,2024-10-28,2024-11-08,11
 De'Anthony Melton,placed on IL with back injury,2024-02-29,2024-04-09,40
 DeMar DeRozan,placed on IL with lower back injury,2024-11-26,2024-12-01,5
 DeMar DeRozan,placed on IL with back injury,2024-11-15,2024-11-21,6
 DeMar DeRozan,placed on IL with sprained left ankle,2023-11-30,2023-12-02,2
 Dean Wade,placed on IL with illness,2024-02-12,2024-02-21,9
 Dean Wade,placed on IL with sprained right ankle,2023-11-22,2023-12-06,14
 Dean Wade,placed on IL with illness,2023-10-25,2023-10-27,2
 Dean Wade,placed on IL with illness,2024-11-04,2024-11-08,4
 Dean Wade,placed on IL with sprained left ankle,2024-11-18,2024-12-03,15
 Dean Wade,placed on IL with sore right knee,2024-12-23,2024-12-27,4
 Dean Wade,placed on IL with sore right knee,2024-03-20,2024-05-11,52
 Deandre Ayton,sore left calf,2025-01-11,2025-01-13,2
 Deandre Ayton,illness,2024-12-13,2024-12-19,6
 Deandre Ayton,sore back,2023-11-22,2023-11-26,4
 Deandre Ayton,placed on IL with sore lower back,2025-01-18,2025-01-19,1
 Deandre Ayton,placed on IL with right index finger injury,2024-11-12,2024-11-27,15
 Deandre Ayton,placed on IL with left elbow tendinitis,2024-03-22,2024-03-29,7
 Deandre Ayton,placed on IL with sprained right hand,2024-03-01,2024-03-09,8
 Deandre Ayton,placed on IL with illness,2024-02-08,2024-02-10,2
 Deandre Ayton,placed on IL with right knee tendinitis,2023-12-26,2024-01-19,24
 Deandre Ayton,placed on IL with sore right knee,2023-12-06,2023-12-14,8
 Deandre Ayton,placed on IL with sore left knee,2025-01-23,2025-01-28,5
 Dejounte Murray,surgery on hand,2024-11-27,2024-11-27,0
 Dejounte Murray,bruised right quadriceps,2024-04-10,2024-04-12,2
 Dejounte Murray,tightness in lower back,2024-02-07,2024-02-10,3
 Dejounte Murray,tightness in right hamstring,2024-01-28,2024-01-30,2
 Dejounte Murray,placed on IL with finger injury,2025-01-25,2025-01-27,2
 Delon Wright,placed on IL with sprained MCL in right knee,2023-11-11,2024-04-29,170
 Deni Avdija,placed on IL with bruised right knee,2024-03-17,2024-03-21,4
 Deni Avdija,placed on IL with bruised left heel,2024-02-25,2024-02-29,4
 Deni Avdija,placed on IL with sprained right ankle,2025-01-18,2025-01-19,1
 Deni Avdija,illness,2024-03-25,2024-03-27,2
 Dennis Schröder,sore right ankle,2024-11-24,2024-11-25,1
 Dennis Smith Jr.,placed on IL with right hip injury,2024-03-24,2024-03-31,7
 Dennis Smith Jr.,sore right foot,2024-02-03,2024-02-05,2
 Dennis Smith Jr.,sore lower back,2024-01-03,2024-01-05,2
 Dennis Smith Jr.,placed on IL with bruised back,2023-12-11,2023-12-22,11
 Dennis Smith Jr.,placed on IL with hip injury,2023-11-01,2023-11-03,2
 Dennis Smith Jr.,placed on IL with sore lower back,2023-11-25,2023-12-02,7
 Dereck Lively II,placed on IL with bruised lower back,2023-11-24,2023-11-28,4
 Dereck Lively II,illness,2023-11-08,2023-11-10,2
 Dereck Lively II,placed on IL with sprained left ankle,2023-12-17,2023-12-25,8
 Dereck Lively II,placed on IL with nasal fracture,2024-01-31,2024-02-14,14
 Dereck Lively II,placed on IL with sprained left ankle,2024-01-05,2024-01-15,10
 Dereck Lively II,placed on IL with sprained neck,2024-05-27,2024-05-30,3
 Dereck Lively II,placed on IL with sprained right shoulder,2024-11-06,2024-11-12,6
 Dereck Lively II,placed on IL with hyperextended right knee,2024-12-01,2024-12-03,2
 Dereck Lively II,placed on IL with bruised left hip,2024-12-27,2025-01-01,5
 Dereck Lively II,placed on IL with sore right knee,2024-04-02,2024-04-20,18
 Derrick Jones Jr.,placed on IL with bruised left quadriceps,2023-12-12,2023-12-14,2
 Derrick Jones Jr.,placed on IL with bruised right calf,2024-01-15,2024-01-17,2
 Derrick Jones Jr.,placed on IL with sprained left wrist,2024-01-27,2024-02-03,7
 Derrick Jones Jr.,sprained left shoulder,2024-04-13,2024-04-21,8
 Derrick Jones Jr.,placed on IL with right hamstring injury,2024-12-10,2024-12-19,9
 Derrick Rose,sore right ankle,2024-02-15,2024-02-23,8
 Derrick Rose,sore right ankle,2024-02-08,2024-02-10,2
 Derrick Rose,placed on IL with strained left hamstring,2023-12-17,2023-12-31,14
 Derrick Rose,placed on IL with sprained left ankle,2023-12-02,2023-12-05,3
 Derrick Rose,placed on IL with left knee injury,2023-11-19,2023-11-21,2
 Derrick Rose,placed on IL with sore left knee,2023-10-31,2023-11-18,18
 Derrick Rose,left hamstring injury,2024-02-04,2024-02-06,2
 Derrick Rose,sore right ankle,2024-02-12,2024-02-14,2
 Derrick Rose,placed on IL with strained left hamstring,2024-01-09,2024-02-02,24
 Derrick White,sprained right hand,2024-03-25,2024-03-27,2
 Derrick White,placed on IL with sprained left ankle,2024-01-17,2024-01-18,1
 Derrick White,placed on IL with sprained left hand,2024-03-16,2024-03-18,2
 Derrick White,placed on IL with bruised right shin,2025-01-27,2025-01-28,1
 Derrick White,illness,2025-01-07,2025-01-09,2
 Derrick White,placed on IL with bruised lower back,2024-04-05,2024-04-06,1
 Derrick White,sprained left ankle,2024-04-12,2024-04-21,9
 Derrick White,placed on IL with sprained right foot,2024-12-01,2024-12-02,1
 Desmond Bane,placed on IL with illness,2023-12-13,2023-12-15,2
 Desmond Bane,placed on IL with strained right oblique,2024-10-31,2024-11-15,15
 Desmond Bane,placed on IL with sore back,2024-03-22,2024-03-25,3
 Desmond Bane,placed on IL with sprained left ankle,2025-01-06,2025-01-09,3
 Desmond Bane,placed on IL with sore left toe,2024-12-08,2024-12-13,5
 Desmond Bane,placed on IL with sprained left ankle,2024-01-15,2024-03-16,61
 Devin Booker,placed on IL with strained right calf,2023-11-04,2023-11-14,10
 Devin Booker,placed on IL with sore left groin,2024-12-20,2024-12-31,11
 Devin Booker,placed on IL with sprained right ankle,2024-03-03,2024-03-11,8
 Devin Booker,placed on IL with sore left hip,2024-02-08,2024-02-09,1
 Devin Booker,placed on IL with sprained right ankle,2023-11-30,2023-12-02,2
 Devin Booker,placed on IL with sore left foot,2023-10-26,2023-11-02,7
 Devin Carter,placed on IL with sore right wrist,2025-01-18,2025-01-21,3
 Devin Vassell,placed on IL with right foot injury,2024-12-06,2024-12-07,1
 Devin Vassell,placed on IL with strained left adductor,2023-11-03,2023-11-08,5
 Devin Vassell,placed on IL with left adductor injury,2023-11-16,2023-11-22,6
 Devin Vassell,surgery on foot,2024-09-27,2024-11-07,41
 Devin Vassell,placed on IL with right foot injury,2024-11-16,2024-11-18,2
 Devin Vassell,placed on IL with sore left knee,2024-11-19,2024-11-27,8
 Devin Vassell,bruised left hip,2024-03-09,2024-03-11,2
 Devonte' Graham,placed on IL with illness,2023-12-28,2023-12-31,3
 Dillon Brooks,placed on IL with strained right oblique,2023-12-27,2024-01-13,17
 Dillon Brooks,placed on IL with sore right ankle,2024-12-23,2024-12-29,6
 Domantas Sabonis,placed on IL with illness,2024-12-26,2024-12-28,2
 Domantas Sabonis,placed on IL with tightness in lower back,2024-11-16,2024-11-21,5
 Dominick Barlow,bruised lower back,2024-10-22,2024-10-28,6
 Donovan Clingan,sprained left knee,2024-11-24,2024-12-13,19
 Donovan Clingan,sprained left ankle,2025-01-15,2025-01-24,9
 Donovan Mitchell,placed on IL with left knee injury,2024-04-13,2024-04-19,6
 Donovan Mitchell,placed on IL with left knee injury,2024-04-07,2024-04-09,2
 Donovan Mitchell,placed on IL with left knee injury,2024-04-02,2024-04-03,1
 Donovan Mitchell,placed on IL with nasal fracture,2024-03-17,2024-03-29,12
 Donovan Mitchell,placed on IL with bruised/sore left knee,2024-03-01,2024-03-13,12
 Donovan Mitchell,placed on IL with illness,2024-02-22,2024-02-25,3
 Donovan Mitchell,placed on IL with illness,2023-12-20,2023-12-29,9
 Donovan Mitchell,placed on IL with right hamstring injury,2023-10-28,2023-10-31,3
 Donovan Mitchell,placed on IL with strained right hamstring,2023-11-17,2023-11-25,8
 Donte DiVincenzo,right hamstring injury,2024-02-14,2024-02-20,6
 Dorian Finney-Smith,placed on IL with sore left ankle,2024-03-20,2024-03-22,2
 Dorian Finney-Smith,placed on IL with sprained left ankle,2024-01-28,2024-02-09,12
 Dorian Finney-Smith,sore right knee,2023-12-02,2023-12-05,3
 Dorian Finney-Smith,placed on IL with sprained left ankle,2024-11-11,2024-11-15,4
 Dorian Finney-Smith,placed on IL with sprained left ankle,2024-11-24,2024-11-27,3
 Dorian Finney-Smith,placed on IL with sprained left ankle,2024-11-29,2024-12-07,8
 Dorian Finney-Smith,placed on IL with bruised left calf,2024-12-23,2024-12-27,4
 Dorian Finney-Smith,placed on IL with shoulder injury,2025-01-30,2025-02-01,2
 Dorian Finney-Smith,placed on IL with sore left knee,2023-12-27,2023-12-29,2
 Dorian Finney-Smith,sore left knee,2023-12-16,2023-12-18,2
 Doug McDermott,placed on IL with illness,2025-01-29,2025-01-31,2
 Doug McDermott,placed on IL with strained right calf,2024-02-27,2024-03-20,22
 Doug McDermott,placed on IL with sprained right ankle,2024-01-13,2024-01-15,2
 Doug McDermott,placed on IL with right forearm injury,2024-01-04,2024-01-07,3
 Doug McDermott,placed on IL with illness,2023-12-01,2023-12-05,4
 Draymond Green,back injury,2025-01-10,2025-01-12,2
 Draymond Green,placed on IL with sprained left ankle,2023-10-02,2023-10-28,26
 Draymond Green,placed on IL with sore lower back,2024-03-13,2024-03-16,3
 Draymond Green,placed on IL with bruised right knee,2024-04-11,2024-04-12,1
 Draymond Green,placed on IL with tightness in left calf,2024-12-03,2024-12-06,3
 Draymond Green,sore left ankle,2024-12-21,2024-12-23,2
 Draymond Green,placed on IL with back injury,2024-12-27,2024-12-28,1
 Draymond Green,placed on IL with illness,2025-01-15,2025-01-18,3
 Draymond Green,placed on IL with strained left calf,2025-01-19,2025-02-03,15
 Drew Eubanks,placed on IL with illness,2024-10-28,2024-10-29,1
 Drew Eubanks,placed on IL with sprained left ankle,2023-11-23,2023-11-26,3
 Drew Eubanks,placed on IL with illness,2024-01-11,2024-01-13,2
 Dru Smith,placed on IL with sprained right knee,2023-11-23,2024-03-06,104
 Dru Smith,placed on IL with knee injury,2024-11-26,2024-11-27,1
 Duane Washington Jr.,right thumb injury,2024-02-08,2024-02-12,4
 Duncan Robinson,placed on IL with concussion protocol,2024-01-30,2024-02-06,7
 Duncan Robinson,placed on IL with back injury,2024-03-19,2024-03-31,12
 Duncan Robinson,right foot injury,2024-12-29,2025-01-01,3
 Duncan Robinson,placed on IL with sprained right thumb,2023-11-24,2023-11-28,4
 Duop Reath,placed on IL with right knee tendinitis,2024-02-10,2024-02-13,3
 Dwight Powell,illness,2023-10-25,2023-10-27,2
 Dwight Powell,placed on IL with left eye injury,2024-01-24,2024-01-29,5
 Dyson Daniels,placed on IL with illness,2024-12-28,2025-01-01,4
 Dyson Daniels,surgery on left knee,2024-02-15,2024-03-30,44
 Dyson Daniels,placed on IL with strained right hip flexor,2024-10-29,2024-11-03,5
 Edrice Adebayo / Bam Adebayo,bruised lower back,2025-01-13,2025-01-15,2
 Edrice Adebayo / Bam Adebayo,placed on IL with bruised left hip,2023-12-01,2023-12-17,16
 Edrice Adebayo / Bam Adebayo,placed on IL with bruised/sore left hip,2023-11-25,2023-11-28,3
 Edrice Adebayo / Bam Adebayo,bruised hip,2023-11-22,2023-11-24,2
 Edrice Adebayo / Bam Adebayo,placed on IL with bruised lower back,2024-03-20,2024-03-22,2
 Edrice Adebayo / Bam Adebayo,placed on IL with hip injury,2023-10-30,2023-11-01,2
 Eric Gordon,placed on IL with left groin injury,2024-02-25,2024-03-03,7
 Eric Gordon,placed on IL with migraine headache,2024-04-14,2024-04-19,5
 Eric Gordon,placed on IL with oral surgery,2024-12-22,2025-01-01,10
 Eric Gordon,knee injury,2025-02-02,2025-02-05,3
 Eric Gordon,placed on IL with bruised left knee,2024-03-10,2024-03-15,5
 Eric Gordon,placed on IL with sore right knee,2024-01-05,2024-01-08,3
 Eric Gordon,placed on IL with sore right wrist,2024-01-22,2024-01-26,4
 Eric Gordon,placed on IL with sore right calf,2023-12-13,2023-12-17,4
 Eric Gordon,placed on IL with bruised right knee,2023-12-02,2023-12-05,3
 Eric Gordon,placed on IL with sore left shoulder,2023-11-12,2023-11-15,3
 Ersan Ilyasova,illness,2015-02-20,2015-02-21,1
 Eugene Omoruyi,placed on IL with concussion,2023-12-12,2023-12-15,3
 Eugene Omoruyi,placed on IL with sprained left ankle,2024-03-18,2024-04-01,14
 Evan Fournier,placed on IL with illness,2023-12-05,2023-12-07,2
 Evan Fournier,placed on IL with right ankle injury,2023-11-18,2023-11-24,6
 Evan Fournier,sore right knee,2024-04-06,2024-04-09,3
 Evan Mobley,placed on IL with strained right calf,2025-01-18,2025-01-25,7
 Evan Mobley,illness,2024-11-15,2024-11-17,2
 Evan Mobley,placed on IL with sprained left ankle,2024-03-06,2024-03-24,18
 Evan Mobley,placed on IL with left knee injury,2024-02-01,2024-02-02,1
 Evan Mobley,surgery on left knee,2023-12-15,2024-01-29,45
 Evan Mobley,placed on IL with sprained left ankle,2024-12-13,2024-12-16,3
 Frank Ntilikina,placed on IL with right hip impingement,2024-02-07,2024-02-08,1
 Frank Ntilikina,placed on IL with fractured tibia in leg,2023-10-21,2024-01-17,88
 Frank Ntilikina,left hip injury,2024-01-27,2024-01-29,2
 Franz Wagner,placed on IL with torn right oblique muscle,2024-12-07,2025-01-23,47
 Franz Wagner,placed on IL with sprained right ankle,2024-04-09,2024-04-12,3
 Franz Wagner,placed on IL with sprained right ankle,2024-01-05,2024-01-21,16
 Fred VanVleet,placed on IL with sore left hamstring,2024-11-11,2024-11-13,2
 Fred VanVleet,placed on IL with tightness in lower back,2024-01-21,2024-01-23,2
 Fred VanVleet,placed on IL with sprained left thumb,2023-11-29,2023-12-01,2
 Fred VanVleet,placed on IL with bruised right knee,2024-12-08,2024-12-10,2
 Fred VanVleet,placed on IL with strained left adductor,2024-02-05,2024-02-21,16
 Furkan Korkmaz,placed on IL with illness,2024-01-02,2024-01-09,7
 Gabe Vincent,placed on IL with sprained left ankle,2023-05-25,2023-05-27,2
 Gabe Vincent,placed on IL with left knee injury,2024-04-01,2024-04-03,2
 Gabe Vincent,placed on IL with left knee injury,2024-04-07,2024-04-08,1
 Gabe Vincent,strained left oblique,2024-12-31,2025-01-07,7
 Gabe Vincent,placed on IL with sore left knee,2025-01-27,2025-02-01,5
